id,defensivelinezonePlayers,deepzonePlayers,hookzonePlayers,curlzonePlayers,flatzonePlayers,defenseArea,defenseAreaCoverDefenders,width,height,numberQBs,numberWRs,numberTEs,numberRBs,numberFBs,numberOffensivePlayersAnotherPosition,numberSafeties,numberLBs,numberCBs,strongSide,numberPlayersDefenseStrongSide,numberPlayersDefenseWeakSide,numberPlayersOffenseStrongSide,numberPlayersOffenseWeakSide,differenceOffenseVsDefenseWidth,differenceOffenseVsDefenseStrongSide,differenceOffenseVsDefenseWeakSide,HeightByWeightDeep,HeightByWeightHook,HeightByWeightCurl,HeightByWeightFlat,WeightByArea,density,densityNoLine,densityInsidePoints,densityInsidePointsNoLine,cluster,playResult
2018121608:2127:15,3,0,2,3,2,278.8151500000001,230.13085000000007,36.03,13.090000000000003,1,3,1,1,0,0,2,5,3,0,5,5,2,3,-0.2000000000000028,-3,-2,0.0,0.0180166757791142,0.0190485739750445,0.0211794019933554,2.89835109026017,0.0358660567763265,0.0304174777088773,9.982066971611836,9.978273230207945,1,0
2018121608:2149:15,2,0,2,4,2,248.8517000000002,224.5039,32.0,12.320000000000007,1,3,1,1,0,0,2,5,3,0,5,5,2,3,-0.6000000000000014,-3,-2,0.0,0.0184707851491174,0.0183754135321308,0.0211794019933554,3.4431473128083745,0.0401845757935348,0.0356341248414838,9.979907712103232,9.977728671974072,1,0
2018121608:2171:15,3,0,2,5,0,209.07895000000005,191.32470000000004,21.83,13.610000000000008,1,3,1,1,0,0,2,5,3,0,4,6,2,3,-3.879999999999996,-2,-3,0.0,0.018662239089184,0.0195838563289292,0.0,3.486220022819845,0.0478288225572206,0.0365870167312427,9.971302706465668,9.96863969994465,5,0
2018121608:2244:15,1,2,2,4,1,532.7313999999999,500.1329999999999,31.7,23.44,1,3,1,1,0,0,2,3,5,0,5,5,3,2,-2.829999999999991,-2,-3,0.0195755517826825,0.0180070754716981,0.0201886314779611,0.019891304347826,1.6835521751214182,0.0187711856293809,0.0179952132732693,9.988737288622367,9.988003191151154,2,0
2018121608:2283:15,1,2,2,3,2,745.2547500000002,682.7971999999999,34.42,29.72,1,3,1,1,0,0,2,3,5,0,6,4,3,2,-4.98,-3,-2,0.0195755517826825,0.0196022727272727,0.0188779662808519,0.0204107684529828,1.233162643314882,0.0134182304775648,0.0131810733846008,9.993290884761215,9.9941417451624,2,0
2018121608:2465:15,4,0,1,3,2,263.82035,253.64804999999984,33.09,13.659999999999997,1,3,1,1,0,0,2,5,3,0,5,5,3,2,-0.3500000000000014,-2,-3,0.0,0.0196774193548387,0.0190485739750445,0.0211794019933554,2.1644164029646604,0.0379045816594512,0.0236548240761165,9.973466792838384,9.980287646603236,1,6
2018121608:2535:15,3,0,2,4,0,157.87484999999995,114.3271499999999,22.050000000000004,10.689999999999998,1,3,1,1,0,0,2,4,3,1,4,5,2,3,-6.09,-2,-2,0.0,0.0188092979127134,0.0198172570442145,0.0,4.802008971622231,0.0570071800543278,0.052480972367456,8.961995213297115,8.956265856360453,3,13
2018121608:2618:15,3,0,2,3,2,293.1232999999998,254.27200000000008,35.77,13.189999999999998,1,3,1,1,0,0,2,5,3,0,5,5,2,3,2.020000000000003,-3,-2,0.0,0.0188092979127134,0.0185944695894169,0.0200892857142857,2.623175182481751,0.0341153364471538,0.027529574628744,9.976119264486991,9.976403221746793,1,-1
2018121608:2643:15,3,1,2,2,2,310.69999999999993,304.0710499999998,32.989999999999995,15.019999999999996,1,3,1,1,0,0,2,5,3,0,6,4,3,2,0.4100000000000037,-3,-2,0.01875,0.017148554336989,0.020065982404692,0.0211794019933554,2.1935662734087984,0.0321853878339234,0.0230209354030908,9.983907306083037,9.986845179769665,2,0
2018121608:2764:15,1,0,2,5,0,162.1185499999999,149.37395,24.55,12.409999999999997,1,3,1,1,0,0,1,3,4,0,3,5,3,2,-4.270000000000003,0,-3,0.0,0.0190486257928118,0.0198667889015697,0.0,4.384968061700183,0.0493466046914434,0.0468622540945057,7.962990046481417,7.966526961361067,5,12
2018121608:2826:15,1,0,3,3,1,194.41414999999984,158.2039999999999,25.84,12.599999999999996,1,3,1,1,0,0,1,3,4,0,4,4,3,2,-1.740000000000002,-1,-2,0.0,0.0183333021509601,0.0205778717406624,0.0206976744186046,4.140224014563477,0.0411492681988425,0.0442466688579303,7.969138048850867,7.96207428383606,1,7
2018121608:2851:15,2,1,2,2,1,276.7313499999999,263.8395999999999,29.96,17.08,1,3,1,1,0,0,1,3,4,1,6,2,3,2,1.5599999999999952,-3,0,0.0212790697674418,0.0186363636363636,0.0205232558139534,0.0209302325581395,2.054278432805387,0.0289089038881933,0.0227410896620522,7.978318322083856,7.9848392735586335,0,0
2018121608:2890:15,5,1,0,4,1,247.97339999999988,207.45674999999991,29.22,16.319999999999993,1,3,1,1,0,0,2,4,5,0,4,7,2,3,0.6800000000000033,-2,-4,0.0212790697674418,0.0,0.0204608763329693,0.0206976744186046,2.5210073906970982,0.0443595966341551,0.0289216909066588,10.975803856381368,10.975898590911116,2,5
2018121608:2941:15,2,0,3,4,0,125.76050000000004,100.70470000000005,23.5,9.020000000000003,1,3,1,1,0,0,2,4,3,0,4,5,3,2,-3.9899999999999984,-1,-3,0.0,0.0184514816273435,0.0203908373603141,0.0,6.504165148200627,0.0715646009677124,0.069510161889167,8.960241888351273,8.950349884364881,5,0
2018121608:2963:15,2,0,3,4,0,155.26830000000004,102.86850000000004,22.78,10.330000000000002,1,3,1,1,0,0,2,4,3,0,4,5,4,1,-1.5300000000000011,0,-4,0.0,0.0187895319418089,0.020137299624465,0.0,6.367352493717705,0.0579641819998029,0.0680480419175938,8.967797676666777,8.951394255773149,5,0
2018121608:2985:15,4,0,2,4,0,199.3375,196.04385,23.81,12.110000000000005,1,3,1,1,0,0,2,5,3,0,6,4,3,2,-0.6499999999999986,-3,-2,0.0,0.020065982404692,0.0197624951143248,0.0,2.800393891468669,0.0501661754561986,0.030605397720969,9.9749169122719,9.979596401519354,5,-3
2018121608:3252:15,4,0,1,4,1,208.3606,191.55915,31.17,13.18,1,3,1,1,0,0,2,5,3,0,4,6,2,3,0.0300000000000011,-2,-3,0.0,0.0196774193548387,0.0196435733384262,0.0209302325581395,2.8659555025171075,0.0479937185821119,0.0313219180602962,9.976003140708944,9.979118721293135,1,0
2018121608:3294:15,2,0,4,2,0,90.44235000000008,43.44709999999999,19.0,8.340000000000002,1,2,2,1,0,0,1,4,3,0,3,5,2,3,-3.789999999999996,-1,-2,0.0,0.0189825347527549,0.020576109936575,0.0,13.096386179975193,0.0884541368064849,0.1380989755357665,7.944716164495947,7.884917520386861,5,0
2018121608:3417:15,2,0,1,4,2,230.227,209.2044,33.22,10.560000000000002,1,3,1,1,0,0,2,4,3,1,4,5,2,3,0.5700000000000003,-2,-2,0.0,0.0177358490566037,0.0192057853199931,0.0211794019933554,3.13090929253878,0.0390918528235176,0.0334600993095747,8.973938764784322,8.97609992906459,6,2
2018121608:3484:15,2,0,2,3,2,228.09149999999983,186.43509999999984,33.0,11.259999999999993,1,2,2,1,0,0,2,4,3,1,5,4,3,2,0.3900000000000005,-2,-2,0.0,0.0188135767022149,0.0187895319418089,0.0211794019933554,3.534742116693694,0.0394578491526427,0.0375465778707979,8.97369476723157,8.967817218967888,6,0
2018121608:3506:15,4,0,1,4,1,215.76849999999988,194.53029999999995,27.44,10.629999999999995,1,3,1,1,0,0,2,5,3,1,4,6,1,4,-2.2299999999999933,-3,-2,0.0,0.0196774193548387,0.0195027630617464,0.0209302325581395,2.842744806336084,0.0463459680166475,0.0308435241193788,9.967557822388349,9.97429706323385,6,6
2018121608:3638:15,2,0,3,4,0,169.5136,149.83835000000016,21.91,12.950000000000005,1,3,1,1,0,0,1,4,4,0,4,5,3,2,-2.3199999999999967,-1,-3,0.0,0.0187729931788864,0.0206078224101479,0.0,4.3179866836494085,0.0530930851565892,0.0467170120333011,8.964604609895607,8.966630705690498,5,0
2018121608:3918:15,2,1,2,3,2,254.2297499999999,248.85674999999992,34.46,14.329999999999998,1,3,1,1,0,0,2,5,3,0,6,4,3,2,-0.1499999999999985,-3,-2,0.0196774193548387,0.016810041573393,0.0188608269394714,0.0211794019933554,3.122278178108492,0.0393344996012465,0.0321470082688132,9.980332750199375,9.983926495865594,2,6
2018121608:3943:15,4,0,1,4,1,259.9326500000001,247.03035,31.56,13.579999999999998,1,3,1,1,0,0,2,5,3,0,4,6,2,3,0.370000000000001,-2,-3,0.0,0.0196774193548387,0.0195027630617464,0.0209302325581395,2.2385913309842294,0.0384715040607634,0.0242885135368994,9.973069947157466,9.979759572052584,1,0
2018121608:3965:15,2,0,2,5,1,239.71435000000008,223.78460000000007,29.21,13.810000000000002,1,3,1,1,0,0,2,5,3,0,5,5,3,2,-0.6599999999999929,-2,-3,0.0,0.0184707851491174,0.0187737291159887,0.0214285714285714,3.4720887853766507,0.0417163177757192,0.0357486618828998,9.966626945779424,9.968719920852465,1,0
2018121608:3987:15,4,0,1,4,1,251.50454999999988,251.50454999999988,31.56,14.149999999999991,1,3,1,1,0,0,2,5,3,0,5,5,3,2,1.4199999999999946,-2,-3,0.0,0.0196774193548387,0.0195027630617464,0.0209302325581395,2.19876737816473,0.0397607120825448,0.0238564272495269,9.984095715166982,9.984095715166982,1,5
2018121608:4020:15,3,0,1,4,2,222.0793500000001,185.5862500000001,35.38,9.019999999999996,1,3,1,1,0,0,2,5,3,0,6,4,3,2,0.2700000000000031,-3,-2,0.0,0.0163559322033898,0.0190649750433132,0.0211794019933554,3.61556958018172,0.0450289502378316,0.0377183115667243,9.981988419904868,9.973058348880912,1,11
2018121608:4045:15,2,0,2,4,2,347.1037000000002,278.12300000000016,36.86,14.220000000000004,1,3,1,1,0,0,2,5,3,0,6,4,3,2,-0.1799999999999997,-3,-2,0.0,0.016810041573393,0.0190649750433132,0.0211794019933554,2.793727954897652,0.0288098340639987,0.028764251787878,9.9827140995616,9.982022342632575,1,11
2018121608:4070:15,2,2,0,6,0,329.46560000000005,328.1273,23.69,16.85,1,3,1,1,0,0,2,5,3,0,6,4,3,2,1.2399999999999984,-3,-2,0.0192137096774193,0.0,0.0189685613253185,0.0,2.3679834015639663,0.0303521824433264,0.024380781483284,9.978753472289672,9.984762011572949,4,0
2018121608:4092:15,3,0,0,7,0,220.13010000000008,209.13030000000003,26.84,11.11,1,3,1,1,0,0,2,5,3,0,6,4,2,3,-1.6000000000000048,-4,-1,0.0,0.0,0.0194118364433371,0.0,3.1511454820272333,0.0454276811758137,0.0334719550442953,9.96820062317693,9.971309752819176,5,0
2018121608:4114:15,2,1,1,3,2,326.6284500000001,277.8366499999999,34.99,17.660000000000004,1,3,1,1,0,0,2,4,3,0,4,5,2,3,-0.9500000000000028,-2,-2,0.0196774193548387,0.0172641509433962,0.0188608269394714,0.0211794019933554,2.3718973000862205,0.0275542439735424,0.0251946602437079,8.984692086681365,8.98560305128931,2,8
2018121608:4139:15,2,1,1,4,1,242.46745,238.81245,28.26,14.89,1,3,1,1,0,0,2,4,3,0,4,5,2,3,1.3800000000000026,-2,-2,0.0196774193548387,0.0172641509433962,0.0190521762618896,0.0214285714285714,2.805548873184794,0.0371183843439604,0.0293117046452142,8.979378675364467,8.983250454488449,2,2
2018121609:72:15,0,1,3,1,2,236.84859999999983,236.84859999999983,33.64,14.700000000000005,1,2,1,2,0,0,2,3,2,1,4,3,3,2,0.5300000000000011,-1,-1,0.0196774193548387,0.0172477038237991,0.0188775510204081,0.0205471014492753,2.9512524034340943,0.0295547450987677,0.0295547450987677,6.983111574229276,6.983111574229276,0,4
2018121609:101:15,0,0,3,3,1,187.52020000000007,187.52020000000007,26.18,13.97999999999999,1,2,1,2,0,0,2,3,2,1,5,2,3,2,-1.7100000000000009,-2,0,0.0,0.0177009246056301,0.0193187258649904,0.0203333333333333,3.7275984133975952,0.0373293117221504,0.0373293117221504,6.9786689647302005,6.9786689647302005,6,4
2018121609:130:15,2,0,2,3,0,151.49709999999982,151.49709999999982,21.28,13.5,1,3,1,1,0,0,3,1,3,1,3,4,2,3,-1.0,-1,-1,0.0,0.0192774851876234,0.0206748118188967,0.0,3.02976096572146,0.0462055049238566,0.033003932088469,6.973596854329225,6.973596854329225,3,0
2018121609:242:15,0,1,4,2,0,140.82125000000005,140.82125000000005,17.35,15.86,1,2,2,1,0,0,1,3,3,0,5,2,3,2,-0.2399999999999984,-2,0,0.0184848484848484,0.0183988944959689,0.0217045454545454,0.0,4.864322678573013,0.0497084069343227,0.0497084069343227,6.97159519603753,6.97159519603753,4,5
2018121609:543:15,2,1,0,3,1,230.80980000000008,209.28150000000008,30.63000000000001,14.86,1,3,1,1,0,0,1,2,4,1,3,4,3,2,-1.840000000000004,0,-2,0.0184848484848484,0.0,0.0200045964673624,0.0217045454545454,2.19799647842738,0.0303280016706396,0.0238912660698628,6.982669713331063,6.985665240358082,0,6
2018121609:647:15,1,1,1,3,1,236.9055000000001,224.9065,29.9,15.659999999999997,1,3,1,1,0,0,1,2,4,1,3,4,2,3,-4.239999999999998,-1,-1,0.0184848484848484,0.0183653846153846,0.0200045964673624,0.0217045454545454,2.507708758973173,0.0295476466354727,0.0266777527550337,6.983115630494017,6.982214831496644,0,4
2018121609:744:15,1,0,3,1,2,238.48389999999992,157.9944999999999,32.84,13.120000000000005,1,2,1,2,0,0,2,3,2,0,5,2,4,1,-0.8900000000000006,-1,-1,0.0,0.0177009246056301,0.0188775510204081,0.0205471014492753,3.746965875394398,0.0293520862414611,0.0379760054938621,6.983227379290594,6.968353328755115,1,13
2018121609:910:15,0,1,2,4,0,150.59234999999995,150.59234999999995,15.470000000000002,19.34,1,2,1,1,0,0,1,3,3,1,3,4,2,2,-1.0100000000000016,-1,-2,0.0184848484848484,0.0193681318681318,0.0193058000903745,0.0,4.568625165886582,0.0464831048854739,0.0464831048854739,6.966797782224663,6.966797782224663,3,10
2018121609:959:15,0,0,3,2,2,188.00799999999973,188.00799999999973,30.19,11.899999999999991,1,2,1,1,0,0,1,2,4,1,3,4,2,2,-0.6799999999999962,-1,-2,0.0,0.0189121989121989,0.018772504091653,0.021181943056943,3.553040296157614,0.0372324581932684,0.0372324581932684,6.978724309603847,6.978724309603847,6,0
2018121609:997:15,2,1,1,3,1,309.4803999999997,302.3279999999998,31.12,17.799999999999994,1,3,1,1,0,0,1,3,4,0,4,4,3,2,-5.379999999999996,-1,-2,0.0184848484848484,0.0194680851063829,0.0198440285204991,0.0206593406593406,1.8589082056574324,0.0258497791782614,0.0198459950781932,7.980612665616304,7.986769336614537,2,0
2018121609:1144:15,1,0,2,4,1,216.79775,207.9341000000001,28.23,11.97,1,3,1,1,0,0,3,1,4,0,4,4,3,2,0.3400000000000034,-1,-2,0.0,0.0177569573283859,0.0200615181246509,0.0203333333333333,3.207747069864922,0.0369007519681362,0.0336645119775928,7.976937030019915,7.980763136012803,1,8
2018121609:1195:15,1,0,2,3,1,195.50635,151.43530000000004,26.83,12.55,1,2,2,1,0,0,2,3,2,0,3,4,3,2,-2.1299999999999955,0,-2,0.0,0.0182332050902633,0.018615749330035,0.0207608695652173,3.90926025834135,0.0358044636401835,0.0396208809967028,6.979540306491324,6.966982599169414,1,12
2018121609:1221:15,0,0,4,1,2,222.61860000000007,222.61860000000007,35.28,12.629999999999995,1,2,1,2,0,0,2,3,2,1,4,3,3,2,-0.1899999999999977,-1,-1,0.0,0.017855132706559,0.0188775510204081,0.0205471014492753,3.1398993615088755,0.0314439134915051,0.0314439134915051,6.982032049433426,6.982032049433426,6,0
2018121609:1451:15,1,1,2,2,2,302.9456000000002,302.9456000000002,35.21,17.120000000000005,1,3,1,1,0,0,1,3,4,1,6,2,3,2,0.3699999999999974,-3,0,0.0184848484848484,0.0189167348608838,0.0189816433566433,0.021181943056943,2.20501634616908,0.0264073813912464,0.0231064587173406,7.983495386630472,7.983495386630472,0,11
2018121609:1480:15,0,1,3,2,1,197.97400000000016,197.97400000000016,28.700000000000006,14.230000000000004,1,1,2,1,0,0,1,3,3,0,3,4,2,2,-3.730000000000004,-1,-2,0.0184848484848484,0.0186367975995635,0.0196948653198653,0.0206593406593406,3.475203814642324,0.0353581783466515,0.0353581783466515,6.979795326659057,6.979795326659057,2,2
2018121609:1533:15,1,1,2,2,1,218.49360000000004,164.15399999999994,26.379999999999995,16.409999999999997,1,2,2,1,0,0,1,3,3,0,5,2,4,1,-2.0599999999999987,-1,-1,0.0184848484848484,0.018772504091653,0.0195123626373626,0.0217045454545454,3.5332675414549763,0.032037551671994,0.0365510435322928,6.981692827616002,6.9756326376451385,2,0
2018121609:1683:15,1,0,3,3,0,175.56559999999996,123.62730000000003,23.68,13.65,1,2,2,1,0,0,2,3,2,0,5,2,4,1,-4.18,-1,-1,0.0,0.0177009246056301,0.0195723777320761,0.0,4.788586339748581,0.0398711364868744,0.048532969659614,6.977216493436072,6.959555858616987,5,7
2018121609:1957:15,0,1,1,4,1,237.7188,237.7188,32.31,12.980000000000004,1,3,1,1,0,0,1,2,4,1,3,4,2,3,-2.6200000000000045,-1,-1,0.0184848484848484,0.0183653846153846,0.0195226781197525,0.0217045454545454,2.8100427900527856,0.0294465561831878,0.0294465561831878,6.98317339646675,6.98317339646675,0,1
2018121609:2295:15,1,0,3,3,0,165.8602,131.36154999999994,21.24,13.799999999999995,1,2,1,2,0,0,2,3,2,0,3,4,2,3,-2.7300000000000004,-1,-1,0.0,0.0184479870669783,0.0192435221783047,0.0,4.506645970605557,0.0422042177689403,0.0456754659182995,6.969854130165043,6.96193711173475,5,15
2018121609:2333:15,0,0,3,2,2,189.3958,189.3958,34.52,11.03,1,2,1,2,0,0,2,3,2,0,3,4,2,3,-0.4200000000000017,-1,-1,0.0,0.0184479870669783,0.0174770603228547,0.0205471014492753,3.690683742722911,0.036959636908527,0.036959636908527,6.98416015561063,6.98416015561063,1,0
2018121609:2382:15,0,1,2,3,1,191.1864499999997,191.1864499999997,30.19,13.180000000000009,1,2,1,2,0,0,2,3,2,1,4,3,3,2,-3.679999999999996,-1,-1,0.0196774193548387,0.0167126772310258,0.0191762137876957,0.0207608695652173,3.6561168430084927,0.0366134733920736,0.0366134733920736,6.973847519005663,6.973847519005663,0,2
2018121609:2407:15,0,1,2,2,2,259.904,259.904,33.8,14.509999999999998,1,3,1,1,0,0,3,1,3,1,3,4,2,3,-1.3899999999999937,-1,-1,0.0196774193548387,0.0193844276841171,0.0187832980972515,0.0205471014492753,2.5432467372568333,0.0269330214232947,0.0269330214232947,6.980762127554788,6.980762127554788,0,3
2018121609:2493:15,0,1,1,3,2,311.69904999999994,311.69904999999994,32.41,14.75,1,3,0,1,1,0,1,2,4,0,4,3,4,1,0.0600000000000022,0,-2,0.0184848484848484,0.0183653846153846,0.0191437906065565,0.021181943056943,2.143092832653805,0.0224575596236177,0.0224575596236177,6.9871671087865055,6.9871671087865055,2,5
2018121609:2518:15,3,0,2,0,2,207.04905,189.57960000000003,36.51,11.35,1,3,1,1,0,0,1,2,4,0,5,2,3,2,-0.1700000000000017,-2,0,0.0,0.019185606060606,0.0,0.021181943056943,1.9305874682719024,0.0338084139965868,0.0210993165931355,6.980680906287666,6.984175512555147,1,9
2018121609:2593:15,0,2,1,2,2,305.96775000000014,305.96775000000014,35.75,15.990000000000002,1,3,1,1,0,0,1,2,4,1,3,4,3,2,-0.7400000000000021,0,-2,0.019185606060606,0.0183653846153846,0.018772504091653,0.021181943056943,2.1832366319652965,0.022878228179277,0.022878228179277,6.9836584084433735,6.9836584084433735,0,6
2018121609:2857:15,2,0,2,2,1,231.62729999999996,231.62729999999996,30.56,14.0,1,2,1,2,0,0,2,3,2,1,3,4,3,2,4.690000000000001,0,-2,0.0,0.0181568914956011,0.0185611620795107,0.0207608695652173,2.132736512492268,0.0302209627276232,0.0215864019483023,6.982730878441358,6.982730878441358,6,0
2018121609:3307:15,0,0,3,4,0,140.58549999999994,140.58549999999994,19.87,12.980000000000004,1,3,1,1,0,0,2,2,3,0,2,5,2,3,-2.9599999999999937,0,-2,0.0,0.0188823721081785,0.0193394109923632,0.0,4.822687972799473,0.049791763730968,0.049791763730968,6.96443445447788,6.96443445447788,5,13
2018121609:3388:15,0,0,3,2,2,237.49505,237.49505,34.709999999999994,12.149999999999991,1,2,1,2,0,0,2,3,2,0,4,3,3,2,-2.6799999999999926,-1,-1,0.0,0.0172477038237991,0.0192774851876234,0.0205471014492753,2.9432192376220065,0.0294742985169585,0.0294742985169585,6.9789469296307445,6.9789469296307445,1,10
2018121609:3439:15,1,1,1,3,1,240.61599999999973,211.5681499999998,28.500000000000004,14.459999999999996,1,2,1,2,0,0,2,3,2,1,4,3,3,2,0.139999999999997,-1,-1,0.0196774193548387,0.0188775510204081,0.0192943979080796,0.0166363636363636,2.7981527465263585,0.0290919972071682,0.0283596562147941,6.975064002393856,6.9716403437852055,0,0
2018121609:3524:15,1,1,3,1,1,195.6717,195.6717,22.5,17.650000000000006,1,2,1,1,0,0,1,3,3,1,3,4,3,1,-0.7000000000000028,0,-3,0.0184848484848484,0.0186367975995635,0.0217045454545454,0.0206593406593406,2.964148622411929,0.0357742075118681,0.030663606438744,6.984668196780628,6.984668196780628,0,15
2018121609:3588:15,0,1,3,2,1,250.5381500000001,250.5381500000001,28.270000000000003,18.5,1,2,0,1,1,0,1,3,3,0,5,2,3,1,-1.0200000000000031,-2,-1,0.0184848484848484,0.0180424976258309,0.0200637128828618,0.0217045454545454,2.7460887693151705,0.0279398566645438,0.0279398566645438,6.984034367620262,6.984034367620262,2,2
2018121609:3719:15,0,2,2,1,2,284.1225500000001,284.1225500000001,32.53,15.279999999999998,1,3,1,1,0,0,1,2,4,0,4,3,3,2,3.390000000000001,-1,-1,0.0189764667956157,0.0182211538461538,0.0198863636363636,0.021181943056943,2.351098144093103,0.0246372560009756,0.0246372560009756,6.982401959999304,6.982401959999304,2,9
2018121609:3744:15,0,1,3,1,2,265.68885000000006,265.68885000000006,31.89,16.73,1,3,1,1,0,0,1,2,4,0,5,2,3,2,-0.3699999999999974,-2,0,0.0184848484848484,0.0186367975995635,0.0198863636363636,0.021181943056943,2.514219170281326,0.0263466080718103,0.0263466080718103,6.984944795387538,6.984944795387538,2,-3
2018121609:3816:15,1,0,3,2,1,191.59324999999995,183.84690000000003,31.67,12.130000000000004,1,2,1,2,0,0,2,3,2,1,3,4,3,2,-0.5999999999999979,0,-2,0.0,0.0177009246056301,0.0196054421768707,0.0207608695652173,3.220070613102532,0.0365357339050305,0.0326358508084716,6.979122437768553,6.983682074595763,6,0
2018121609:3838:15,1,0,3,3,0,119.59335000000009,89.96164999999995,20.98,11.339999999999996,1,1,2,2,0,0,2,3,2,0,3,4,3,2,-2.8199999999999967,0,-2,0.0,0.0177009246056301,0.0199905846396529,0.0,6.580581836816026,0.0585316825726513,0.0666950861839462,6.966553324244199,6.955536609210702,5,0
2018121609:3865:15,0,0,2,4,1,195.7082,195.7082,32.12,12.39,1,3,1,1,0,0,3,1,3,0,4,3,3,2,-2.5099999999999945,-1,-1,0.0,0.0181568914956011,0.0201149893728977,0.0203333333333333,3.3774772850601047,0.0357675355452658,0.0357675355452658,6.9744517603248095,6.9744517603248095,1,0
2018121609:4006:15,0,1,1,3,2,287.4549,287.4549,36.47000000000001,14.439999999999998,1,3,1,1,0,0,1,2,4,1,4,3,3,2,0.3399999999999963,-1,-1,0.0184848484848484,0.0183653846153846,0.0191437906065565,0.021181943056943,2.323842801079405,0.0243516461190955,0.0243516461190955,6.986084773646232,6.986084773646232,0,0
2018121609:4045:15,1,0,2,3,1,202.254,185.30800000000005,29.9,13.34,1,2,1,2,0,0,2,3,2,0,4,3,4,1,-1.6599999999999966,0,-2,0.0,0.0182332050902633,0.018615749330035,0.0207608695652173,3.194681287370216,0.0346099459095988,0.0323785265611846,6.9802228880516575,6.978414315625877,1,9
2018121609:4146:15,0,0,2,3,2,278.49119999999994,278.49119999999994,34.15,13.029999999999996,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-1.5200000000000031,-1,-1,0.0,0.0181568914956011,0.0188655914680785,0.0205471014492753,2.434547303469554,0.0251354441361163,0.0251354441361163,6.985636889065076,6.985636889065076,1,0
